arousal_11Segments6LengthNoLog_FFT_allData_12-Apr-2017,meta,65.24663677130044
arousal_11Segments6LengthNoLog_FFT_allData_12-Apr-2017,SMO,65.13452914798206
arousal_11Segments6LengthNoLog_FFT_cleanData_12-Apr-2017,meta,53.58744394618834
arousal_11Segments6LengthNoLog_FFT_cleanData_12-Apr-2017,SMO,53.58744394618834
arousal_11Segments6LengthNoLog_PWelch_allData_12-Apr-2017,meta,61.43497757847533
arousal_11Segments6LengthNoLog_PWelch_allData_12-Apr-2017,SMO,61.54708520179371
arousal_11Segments6LengthNoLog_PWelch_cleanData_12-Apr-2017,meta,50.44843049327354
arousal_11Segments6LengthNoLog_PWelch_cleanData_12-Apr-2017,SMO,50.44843049327354
arousal_11Segments7LengthNoLog_FFT_allData_12-Apr-2017,meta,62.89237668161435
arousal_11Segments7LengthNoLog_FFT_allData_12-Apr-2017,SMO,62.89237668161435
arousal_11Segments7LengthNoLog_FFT_cleanData_12-Apr-2017,meta,54.035874439461885
arousal_11Segments7LengthNoLog_FFT_cleanData_12-Apr-2017,SMO,54.035874439461885
arousal_11Segments7LengthNoLog_PWelch_allData_12-Apr-2017,meta,60.98654708520179
arousal_11Segments7LengthNoLog_PWelch_allData_12-Apr-2017,SMO,60.98654708520179
arousal_11Segments7LengthNoLog_PWelch_cleanData_12-Apr-2017,meta,55.493273542600896
arousal_11Segments7LengthNoLog_PWelch_cleanData_12-Apr-2017,SMO,55.493273542600896
arousal_11Segments8LengthNoLog_FFT_allData_12-Apr-2017,meta,64.12556053811659
arousal_11Segments8LengthNoLog_FFT_allData_12-Apr-2017,SMO,64.12556053811659
arousal_11Segments8LengthNoLog_FFT_cleanData_12-Apr-2017,meta,55.493273542600896
arousal_11Segments8LengthNoLog_FFT_cleanData_12-Apr-2017,SMO,55.493273542600896
arousal_11Segments8LengthNoLog_PWelch_allData_12-Apr-2017,meta,61.210762331838566
arousal_11Segments8LengthNoLog_PWelch_allData_12-Apr-2017,SMO,61.32286995515695
arousal_11Segments8LengthNoLog_PWelch_cleanData_12-Apr-2017,meta,53.58744394618834
arousal_11Segments8LengthNoLog_PWelch_cleanData_12-Apr-2017,SMO,53.58744394618834
arousal_11Segments9LengthNoLog_FFT_allData_12-Apr-2017,meta,63.22869955156951
arousal_11Segments9LengthNoLog_FFT_allData_12-Apr-2017,SMO,63.22869955156951
arousal_11Segments9LengthNoLog_FFT_cleanData_12-Apr-2017,meta,49.10313901345291
arousal_11Segments9LengthNoLog_FFT_cleanData_12-Apr-2017,SMO,49.10313901345291
arousal_11Segments9LengthNoLog_PWelch_allData_12-Apr-2017,meta,60.87443946188341
arousal_11Segments9LengthNoLog_PWelch_allData_12-Apr-2017,SMO,61.098654708520186
arousal_11Segments9LengthNoLog_PWelch_cleanData_12-Apr-2017,meta,54.37219730941704
arousal_11Segments9LengthNoLog_PWelch_cleanData_12-Apr-2017,SMO,54.37219730941704
arousal_13Segments5LengthNoLog_FFT_allData_12-Apr-2017,meta,63.789237668161434
arousal_13Segments5LengthNoLog_FFT_allData_12-Apr-2017,SMO,63.789237668161434
arousal_13Segments5LengthNoLog_FFT_cleanData_12-Apr-2017,meta,53.36322869955157
arousal_13Segments5LengthNoLog_FFT_cleanData_12-Apr-2017,SMO,53.36322869955157
arousal_13Segments5LengthNoLog_PWelch_allData_12-Apr-2017,meta,61.098654708520186
arousal_13Segments5LengthNoLog_PWelch_allData_12-Apr-2017,SMO,61.098654708520186
arousal_13Segments5LengthNoLog_PWelch_cleanData_12-Apr-2017,meta,56.390134529147986
arousal_13Segments5LengthNoLog_PWelch_cleanData_12-Apr-2017,SMO,56.390134529147986
arousal_13Segments6LengthNoLog_FFT_allData_12-Apr-2017,meta,64.57399103139014
arousal_13Segments6LengthNoLog_FFT_allData_12-Apr-2017,SMO,64.57399103139014
arousal_13Segments6LengthNoLog_FFT_cleanData_12-Apr-2017,meta,54.932735426008975
arousal_13Segments6LengthNoLog_FFT_cleanData_12-Apr-2017,SMO,54.932735426008975
arousal_13Segments6LengthNoLog_PWelch_allData_12-Apr-2017,meta,63.00448430493274
arousal_13Segments6LengthNoLog_PWelch_allData_12-Apr-2017,SMO,63.00448430493274
arousal_13Segments6LengthNoLog_PWelch_cleanData_12-Apr-2017,meta,54.37219730941704
arousal_13Segments6LengthNoLog_PWelch_cleanData_12-Apr-2017,SMO,54.37219730941704
arousal_13Segments7LengthNoLog_FFT_allData_12-Apr-2017,meta,66.14349775784754
arousal_13Segments7LengthNoLog_FFT_allData_12-Apr-2017,SMO,66.14349775784754
arousal_13Segments7LengthNoLog_FFT_cleanData_12-Apr-2017,meta,53.47533632286996
arousal_13Segments7LengthNoLog_FFT_cleanData_12-Apr-2017,SMO,53.47533632286996
arousal_13Segments7LengthNoLog_PWelch_allData_12-Apr-2017,meta,61.77130044843049
arousal_13Segments7LengthNoLog_PWelch_allData_12-Apr-2017,SMO,61.65919282511211
arousal_13Segments7LengthNoLog_PWelch_cleanData_12-Apr-2017,meta,54.59641255605381
arousal_13Segments7LengthNoLog_PWelch_cleanData_12-Apr-2017,SMO,54.59641255605381
arousal_15Segments4LengthNoLog_FFT_allData_12-Apr-2017,meta,63.34080717488789
arousal_15Segments4LengthNoLog_FFT_allData_12-Apr-2017,SMO,63.34080717488789
arousal_15Segments4LengthNoLog_FFT_cleanData_12-Apr-2017,meta,56.27802690582959
arousal_15Segments4LengthNoLog_FFT_cleanData_12-Apr-2017,SMO,56.27802690582959
arousal_15Segments4LengthNoLog_PWelch_allData_12-Apr-2017,meta,60.76233183856502
arousal_15Segments4LengthNoLog_PWelch_allData_12-Apr-2017,SMO,60.76233183856502
arousal_15Segments4LengthNoLog_PWelch_cleanData_12-Apr-2017,meta,53.47533632286996
arousal_15Segments4LengthNoLog_PWelch_cleanData_12-Apr-2017,SMO,53.47533632286996
arousal_15Segments5LengthNoLog_FFT_allData_12-Apr-2017,meta,63.45291479820629
arousal_15Segments5LengthNoLog_FFT_allData_12-Apr-2017,SMO,63.45291479820629
arousal_15Segments5LengthNoLog_FFT_cleanData_12-Apr-2017,meta,55.044843049327355
arousal_15Segments5LengthNoLog_FFT_cleanData_12-Apr-2017,SMO,55.044843049327355
arousal_15Segments5LengthNoLog_PWelch_allData_12-Apr-2017,meta,59.19282511210763
arousal_15Segments5LengthNoLog_PWelch_allData_12-Apr-2017,SMO,58.96860986547085
arousal_15Segments5LengthNoLog_PWelch_cleanData_12-Apr-2017,meta,55.82959641255605
arousal_15Segments5LengthNoLog_PWelch_cleanData_12-Apr-2017,SMO,55.82959641255605
arousal_15Segments6LengthNoLog_FFT_allData_12-Apr-2017,meta,64.34977578475336
arousal_15Segments6LengthNoLog_FFT_allData_12-Apr-2017,SMO,64.34977578475336
arousal_15Segments6LengthNoLog_FFT_cleanData_12-Apr-2017,meta,56.27802690582959
